hs_code,type,datas_code,datas_desc,type_pure_string
021011900,HAMS- SHOULDERS AND CUTS THEREOF OF NON-DOMESTIC SWINE- SALTED- IN BRINE- DRIED OR SMOKED- WITH BONE IN,021011900,HAMS- SHOULDERS AND CUTS THEREOF OF NON-DOMESTIC SWINE- SALTED- IN BRINE- DRIED OR SMOKED- WITH BONE IN,HAMSSHOULDERSANDCUTSTHEREOFOFNONDOMESTICSWINESALTEDINBRINEDRIEDORSMOKEDWITHBONEIN
021012900,"BELLIES ""STREAKY"" AND CUTS THEREOF OF NON-DOMESTIC SWINE- SALTED- IN BRINE- DRIED OR SMOKED",021012900,"BELLIES ""STREAKY"" AND CUTS THEREOF OF NON-DOMESTIC SWINE- SALTED- IN BRINE- DRIED OR SMOKED",BELLIESSTREAKYANDCUTSTHEREOFOFNONDOMESTICSWINESALTEDINBRINEDRIEDORSMOKED
021019590,MEAT OF DOMESTIC SWINE- SALTED OR IN BRINE- WITH BONE IN (EXCL. HAMS- SHOULDERS AND CUTS THEREOF- BELLIES AND CUTS THEREOF- BACON SIDES OR SPENCERS- THREE-QUARTER SIDES OR MIDDLES- AND FORE-ENDS- LOINS AND CUTS THEREOF),021019590,MEAT OF DOMESTIC SWINE- SALTED OR IN BRINE- WITH BONE IN (EXCL. HAMS- SHOULDERS AND CUTS THEREOF- BELLIES AND CUTS THEREOF- BACON SIDES OR SPENCERS- THREE-QUARTER SIDES OR MIDDLES- AND FORE-ENDS- LOINS AND CUTS THEREOF),MEATOFDOMESTICSWINESALTEDORINBRINEWITHBONEINEXCLHAMSSHOULDERSANDCUTSTHEREOFBELLIESANDCUTSTHEREOFBACONSIDESORSPENCERSTHREEQUARTERSIDESORMIDDLESANDFOREENDSLOINSANDCUTSTHEREOF
021020100,MEAT OF BOVINE ANIMALS- SALTED- IN BRINE- DRIED OR SMOKED- WITH BONE IN,021020100,MEAT OF BOVINE ANIMALS- SALTED- IN BRINE- DRIED OR SMOKED- WITH BONE IN,MEATOFBOVINEANIMALSSALTEDINBRINEDRIEDORSMOKEDWITHBONEIN
021090310,EDIBLE DOMESTIC SWINE LIVERS- SALTED- IN BRINE- DRIED OR SMOKED,021099410,EDIBLE DOMESTIC SWINE LIVERS- SALTED- IN BRINE- DRIED OR SMOKED,EDIBLEDOMESTICSWINELIVERSSALTEDINBRINEDRIEDORSMOKED
021090390,EDIBLE DOMESTIC SWINE OFFAL- SALTED- IN BRINE- DRIED OR SMOKED (EXCL. LIVERS),021099490,EDIBLE DOMESTIC SWINE OFFAL- SALTED- IN BRINE- DRIED OR SMOKED (EXCL. LIVERS),EDIBLEDOMESTICSWINEOFFALSALTEDINBRINEDRIEDORSMOKEDEXCLLIVERS
021090410,EDIBLE THICK OFFAL OF BOVINE ANIMALS- SALTED- IN BRINE- DRIED OR SMOKED,021090410,EDIBLE THICK OFFAL OF BOVINE ANIMALS- SALTED- IN BRINE- DRIED OR SMOKED,EDIBLETHICKOFFALOFBOVINEANIMALSSALTEDINBRINEDRIEDORSMOKED
021090710,EDIBLE FATTY GOOSE OR DUCK LIVERS- SALTED OR IN BRINE,021099710,EDIBLE FATTY GOOSE OR DUCK LIVERS- SALTED OR IN BRINE,EDIBLEFATTYGOOSEORDUCKLIVERSSALTEDORINBRINE
020649100,FROZEN EDIBLE SWINE OFFAL FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS (EXCL. LIVERS),020649100,FROZEN EDIBLE SWINE OFFAL FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS (EXCL. LIVERS),FROZENEDIBLESWINEOFFALFORMANUFACTUREOFPHARMACEUTICALPRODUCTSEXCLLIVERS
020680910,FRESH OR CHILLED EDIBLE OFFAL OF HORSES- ASSES- MULES AND HINNIES (EXCL. FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS),020680910,FRESH OR CHILLED EDIBLE OFFAL OF HORSES- ASSES- MULES AND HINNIES (EXCL. FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS),FRESHORCHILLEDEDIBLEOFFALOFHORSESASSESMULESANDHINNIESEXCLFORMANUFACTUREOFPHARMACEUTICALPRODUCTS
020690910,FROZEN EDIBLE OFFAL OF HORSES- ASSES- MULES AND HINNIES (EXCL. FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS),020690910,FROZEN EDIBLE OFFAL OF HORSES- ASSES- MULES AND HINNIES (EXCL. FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS),FROZENEDIBLEOFFALOFHORSESASSESMULESANDHINNIESEXCLFORMANUFACTUREOFPHARMACEUTICALPRODUCTS
020736510,FROZEN BREASTS AND CUTS THEREOF OF GEESE OF THE SPECIES DOMESTICUS- WITH BONE IN,020736510,FROZEN BREASTS AND CUTS THEREOF OF GEESE OF THE SPECIES DOMESTICUS- WITH BONE IN,FROZENBREASTSANDCUTSTHEREOFOFGEESEOFTHESPECIESDOMESTICUSWITHBONEIN
021019300,FORE-ENDS AND CUTS THEREOF OF DOMESTIC SWINE- SALTED OR IN BRINE,021019300,FORE-ENDS AND CUTS THEREOF OF DOMESTIC SWINE- SALTED OR IN BRINE,FOREENDSANDCUTSTHEREOFOFDOMESTICSWINESALTEDORINBRINE
021090190,BONELESS MEAT OF SHEEP AND GOATS- SALTED- IN BRINE- DRIED OR SMOKED,021099290,BONELESS MEAT OF SHEEP AND GOATS- SALTED- IN BRINE- DRIED OR SMOKED,BONELESSMEATOFSHEEPANDGOATSSALTEDINBRINEDRIEDORSMOKED
020736110,FROZEN BONELESS CUTS OF GEESE OF THE SPECIES DOMESTICUS,020736110,FROZEN BONELESS CUTS OF GEESE OF THE SPECIES DOMESTICUS,FROZENBONELESSCUTSOFGEESEOFTHESPECIESDOMESTICUS
021090790,EDIBLE POULTRY LIVER- SALTED- IN BRINE- DRIED OR SMOKED (EXCL. FATTY GOOSE OR DUCK LIVERS- SALTED OR IN BRINE),021090790,EDIBLE POULTRY LIVER- SALTED- IN BRINE- DRIED OR SMOKED (EXCL. FATTY GOOSE OR DUCK LIVERS- SALTED OR IN BRINE),EDIBLEPOULTRYLIVERSALTEDINBRINEDRIEDORSMOKEDEXCLFATTYGOOSEORDUCKLIVERSSALTEDORINBRINE
020500190,FROZEN MEAT OF HORSES,020500190,FROZEN MEAT OF HORSES,FROZENMEATOFHORSES
020736210,FROZEN HALVES OR QUARTERS OF DUCKS OF THE SPECIES DOMESTICUS,020736210,FROZEN HALVES OR QUARTERS OF DUCKS OF THE SPECIES DOMESTICUS,FROZENHALVESORQUARTERSOFDUCKSOFTHESPECIESDOMESTICUS
020736230,FROZEN HALVES OR QUARTERS OF GEESE OF THE SPECIES DOMESTICUS,020736230,FROZEN HALVES OR QUARTERS OF GEESE OF THE SPECIES DOMESTICUS,FROZENHALVESORQUARTERSOFGEESEOFTHESPECIESDOMESTICUS
021019600,DOMESTIC SWINE FORE-ENDS AND CUTS THEREOF- DRIED OR SMOKED,021019600,DOMESTIC SWINE FORE-ENDS AND CUTS THEREOF- DRIED OR SMOKED,DOMESTICSWINEFOREENDSANDCUTSTHEREOFDRIEDORSMOKED
020450790,FROZEN BONELESS CUTS OF GOAT,020450790,FROZEN BONELESS CUTS OF GOAT,FROZENBONELESSCUTSOFGOAT
020500900,FRESH- CHILLED OR FROZEN MEAT OF ASSES- MULES OR HINNIES,020500900,FRESH- CHILLED OR FROZEN MEAT OF ASSES- MULES OR HINNIES,FRESHCHILLEDORFROZENMEATOFASSESMULESORHINNIES
020690100,FROZEN EDIBLE OFFAL OF SHEEP- GOATS- HORSES- MULES AND HINNIES- FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS,020690100,FROZEN EDIBLE OFFAL OF SHEEP- GOATS- HORSES- MULES AND HINNIES- FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS,FROZENEDIBLEOFFALOFSHEEPGOATSHORSESMULESANDHINNIESFORMANUFACTUREOFPHARMACEUTICALPRODUCTS
020736710,FROZEN PALETOTS OF GEESE OR DUCKS OF THE SPECIES DOMESTICUS,020736710,FROZEN PALETOTS OF GEESE OR DUCKS OF THE SPECIES DOMESTICUS,FROZENPALETOTSOFGEESEORDUCKSOFTHESPECIESDOMESTICUS
020890600,FRESH- CHILLED OR FROZEN REINDEER MEAT AND EDIBLE OFFAL THEREOF,020890600,FRESH- CHILLED OR FROZEN REINDEER MEAT AND EDIBLE OFFAL THEREOF,FRESHCHILLEDORFROZENREINDEERMEATANDEDIBLEOFFALTHEREOF
021019100,BACON SIDES OR SPENCERS OF DOMESTIC SWINE- SALTED OR IN BRINE,021019100,BACON SIDES OR SPENCERS OF DOMESTIC SWINE- SALTED OR IN BRINE,BACONSIDESORSPENCERSOFDOMESTICSWINESALTEDORINBRINE
021090100,HORSE MEAT- SALTED- IN BRINE OR DRIED,021099100,HORSEMEAT- SALTED- IN BRINE OR DRIED,HORSEMEATSALTEDINBRINEORDRIED
020727200,FROZEN HALVES AND QUARTERS OF TURKEYS OF THE SPECIES DOMESTICUS,020727200,FROZEN HALVES AND QUARTERS OF TURKEYS OF THE SPECIES DOMESTICUS,FROZENHALVESANDQUARTERSOFTURKEYSOFTHESPECIESDOMESTICUS
021090110,UNBONED MEAT OF SHEEP AND GOATS- SALTED- IN BRINE- DRIED OR SMOKED,021090110,UNBONED MEAT OF SHEEP AND GOATS- SALTED- IN BRINE- DRIED OR SMOKED,UNBONEDMEATOFSHEEPANDGOATSSALTEDINBRINEDRIEDORSMOKED
020450710,FROZEN CUTS OF GOAT- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- SHORT FOREQUARTERS- CHINES AND/OR BEST ENDS- AND LEGS),020450710,FROZEN CUTS OF GOAT- WITH BONE IN (EXCL. CARCASES AND HALF-CARCASES- SHORT FOREQUARTERS- CHINES AND/OR BEST ENDS- AND LEGS),FROZENCUTSOFGOATWITHBONEINEXCLCARCASESANDHALFCARCASESSHORTFOREQUARTERSCHINESANDORBESTENDSANDLEGS
020622100,FROZEN EDIBLE BOVINE LIVERS FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS,020622100,FROZEN EDIBLE BOVINE LIVERS FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS,FROZENEDIBLEBOVINELIVERSFORMANUFACTUREOFPHARMACEUTICALPRODUCTS
020641100,FROZEN EDIBLE SWINE LIVERS FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS,020641100,FROZEN EDIBLE SWINE LIVERS FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS,FROZENEDIBLESWINELIVERSFORMANUFACTUREOFPHARMACEUTICALPRODUCTS
020735230,FRESH OR CHILLED HALVES OR QUARTERS OF GEESE OF THE SPECIES DOMESTICUS,020735230,FRESH OR CHILLED HALVES OR QUARTERS OF GEESE OF THE SPECIES DOMESTICUS,FRESHORCHILLEDHALVESORQUARTERSOFGEESEOFTHESPECIESDOMESTICUS
020450130,FRESH OR CHILLED GOAT SHORT FOREQUARTERS,020450130,FRESH OR CHILLED GOAT SHORT FOREQUARTERS,FRESHORCHILLEDGOATSHORTFOREQUARTERS
020450390,FRESH OR CHILLED BONELESS CUTS OF GOAT,020450390,FRESH OR CHILLED BONELESS CUTS OF GOAT,FRESHORCHILLEDBONELESSCUTSOFGOAT
020450150,FRESH OR CHILLED GOAT CHINES AND/OR BEST ENDS,020450150,FRESH OR CHILLED GOAT CHINES AND/OR BEST ENDS,FRESHORCHILLEDGOATCHINESANDORBESTENDS
020450550,FROZEN GOAT CHINES AND/OR BEST ENDS,020450550,FROZEN GOAT CHINES AND/OR BEST ENDS,FROZENGOATCHINESANDORBESTENDS
020890500,FRESH- CHILLED OR FROZEN WHALE AND SEAL MEAT,020890500,FRESH- CHILLED OR FROZEN WHALE AND SEAL MEAT,FRESHCHILLEDORFROZENWHALEANDSEALMEAT
020450590,FROZEN GOAT LEGS,020450590,FROZEN GOAT LEGS,FROZENGOATLEGS
020450530,FROZEN GOAT SHORT FOREQUARTERS,020450530,FROZEN GOAT SHORT FOREQUARTERS,FROZENGOATSHORTFOREQUARTERS
020680100,FRESH OR CHILLED EDIBLE OFFAL OF SHEEP- GOATS- HORSES- ASSES- MULES AND HINNIES- FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS,020680100,FRESH OR CHILLED EDIBLE OFFAL OF SHEEP- GOATS- HORSES- ASSES- MULES AND HINNIES- FOR MANUFACTURE OF PHARMACEUTICAL PRODUCTS,FRESHORCHILLEDEDIBLEOFFALOFSHEEPGOATSHORSESASSESMULESANDHINNIESFORMANUFACTUREOFPHARMACEUTICALPRODUCTS
040410620,"WHEY AND MODIFIED WHEY- WHETHER OR NOT CONCENTRATED- NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER- OF A PROTEIN CONTENT ""NITROGEN CONTENT X 6.38""- BY WEIGHT OF > 15% AND OF A FAT CONTENT- BY WEIGHT- OF > 27% (EXCL. IN POWDER- GRANULES OR OTHER SOLID FORMS)",040410620,"WHEY AND MODIFIED WHEY- WHETHER OR NOT CONCENTRATED- NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER- OF A PROTEIN CONTENT ""NITROGEN CONTENT X 6.38""- BY WEIGHT OF > 15% AND OF A FAT CONTENT- BY WEIGHT- OF > 27% (EXCL. IN POWDER- GRANULES OR OTHER SOLID FORMS)",WHEYANDMODIFIEDWHEYWHETHERORNOTCONCENTRATEDNOTCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEROFAPROTEINCONTENTNITROGENCONTENTX638BYWEIGHTOF>15%ANDOFAFATCONTENTBYWEIGHTOF>27%EXCLINPOWDERGRANULESOROTHERSOLIDFORMS
0401100000,Milk- not concentrated and unsweetened- not exceeding 1% fat,0401100000,,Milknotconcentratedandunsweetenednotexceeding1%fat
0401200000,Milk- not concentrated and unsweetened- exceeding 1% but not exceeding 6% fat,0401200000,Milk not concentrated nor sweetened 1-6% fat,Milknotconcentratedandunsweetenedexceeding1%butnotexceeding6%fat
0401300000,Milk and cream- not concentrated and unsweetened- exceeding 6% fat,0401300000,Milk and cream not concentrated nor sweetened < 6% fa,Milkandcreamnotconcentratedandunsweetenedexceeding6%fat
0402100000,Milk powder- not exceeding 1.5% fat,0402100000,Milk powder < 1.5% fat,Milkpowdernotexceeding15%fat
0402210000,Milk and cream powder- unsweetened- exceeding 1.5% fat,0402210000,Milk and cream powder unsweetened < 1.5% fat,Milkandcreampowderunsweetenedexceeding15%fat
0402290000,Milk and cream powder- sweetened- exceeding 1.5% fat,0402290000,Milk and cream powder sweetened < 1.5% fat,Milkandcreampowdersweetenedexceeding15%fat
0402910000,Milk and cream- unsweetened- nes,0402910000,Milk and cream unsweetened- concentrated,Milkandcreamunsweetenednes
0402990000,Milk and cream- sweetened- nes,0402990000,Milk and cream nes sweetened or concentrated,Milkandcreamsweetenednes
0403900000,Buttermilk- curdled milk and cream-kephir and fermented or acid milk & cream-nes,0403900000,Buttermilk- curdled milk- cream- kephir- etc.,Buttermilkcurdledmilkandcreamkephirandfermentedoracidmilkcreamnes
0404100000,Whey- including modified whey- whether or not concentrated or sweetened,0404100000,Whey,Wheyincludingmodifiedwheywhetherornotconcentratedorsweetened
0404900000,Products consisting of natural milk constituents- sweetened or not- nes,0404900000,Natural milk products nes,Productsconsistingofnaturalmilkconstituentssweetenedornotnes
0406100000,Cheese- fresh- unripened or uncured- including whey cheese and curd,0406100000,Fresh cheese- unfermented whey cheese- curd,Cheesefreshunripenedoruncuredincludingwheycheeseandcurd
0406200000,Cheese- grated or powdered- of all kinds,0406200000,Cheese- grated or powdered- of all kinds,Cheesegratedorpowderedofallkinds
0406300000,Cheese- processed- not grated or powdered,0406300000,Cheese processed- not grated or powdered,Cheeseprocessednotgratedorpowdered
0406900000,Cheese- nes,0406900000,Cheese except fresh- grated- processed or blue-veined,Cheesenes
0407000000,Eggs- bird- in shell- fresh- preserved or cooked,0407000000,Birds eggs- in shell- fresh- preserved or cooked,Eggsbirdinshellfreshpreservedorcooked
0408110000,Egg yolks- dried,0408110000,Eggs; birds' eggs- yolks- dried- whether or not containing added sugar or other sweetening matter,Eggyolksdried
0408190000,Egg yolks- nes,0408190000,Egg yolks except dried,Eggyolksnes
0408910000,Eggs- bird- not in shell- dried,0408910000,Eggs; birds' eggs (not in shell- excluding yolks only)- dried- whether or not containing added sugar or other sweetening matter,Eggsbirdnotinshelldried
0408990000,Eggs- bird- not in shell- nes,0408990000,Eggs- bird- not in shell not dried,Eggsbirdnotinshellnes
0409000000,Honey- natural,0409000000,Honey- natural,Honeynatural
0410000000,Edible products of animal origin- nes,0410000000,Edible products of animal origin nes,Edibleproductsofanimaloriginnes
0207240000,Turkeys whole fresh or chilled,0207240000,Turkeys- whole- fresh or chilled,Turkeyswholefreshorchilled
0207270000,Turkey cuts and edible offal frozen,0207270000,Turkey- cuts and edible offal- frozen,Turkeycutsandedibleoffalfrozen
0207320000,Ducks geese or guinea fowls domestic whole fresh or chilled,0207320000,Ducks- geese- not cut fr,Ducksgeeseorguineafowlsdomesticwholefreshorchilled
0207330000,Ducks geese and guinea fowls domestic whole frozen,0207330000,Ducks- geese- not cut fz,Ducksgeeseandguineafowlsdomesticwholefrozen
0207340000,Fatty livers of geese or ducks domestic fresh or chilled,0207340000,Fatty livers of geese or,Fattyliversofgeeseorducksdomesticfreshorchilled
0207350000,Ducksgeese/guinea fowl cuts & edible offal exc fatty livers fresh or chd,0207350000,Poultry cuts&offal- fres,Ducksgeeseguineafowlcutsedibleoffalexcfattyliversfreshorchd
0207360000,Duck geese or guinea fowl cuts and edible offal domestic frozen,0207360000,Poultry cuts&offal- froz,Duckgeeseorguineafowlcutsandedibleoffaldomesticfrozen
0208100000,Rabbit or hare meat and edible meat offal fresh chilled or frozen,0208100000,Rabbit or hare- meat and edible meat offal- fresh- chilled or frozen,Rabbitorharemeatandediblemeatoffalfreshchilledorfrozen
0208900000,Other meat and edible meat offal fresh chilled or frozen nes,0208900000,Other meat and edible meat offal- fresh- chilled or frozen- nes,Othermeatandediblemeatoffalfreshchilledorfrozennes
0209000000,Pig fat lean meat free and poultry fat unrenderedfreshchilledfrozen/cured,0209000000,Pig and poultry fat- unrendered,Pigfatleanmeatfreeandpoultryfatunrenderedfreshchilledfrozencured
0210110000,Hams shoulders and cuts thereof of swine bone in cured,0210110000,Hams- shoulders and cuts thereof- of swine bone in- cured,Hamsshouldersandcutsthereofofswineboneincured
0210120000,Bellies streaky and cuts thereof swine cured,0210120000,Bellies- streaky and cuts thereof- swine cured,Belliesstreakyandcutsthereofswinecured
0210190000,Swine meat cured nes,0210190000,Swine meat- cured- nes,Swinemeatcurednes
0210200000,Bovine meat cured,0210200000,Bovine meat- cured,Bovinemeatcured
0210900000,Meat and edible meat offal cured nes and edible meat or offal flours & meals,0210900000,Meat and edible meat offal cured- flours- meals nes,Meatandediblemeatoffalcurednesandediblemeatoroffalfloursmeals
0406101200,CH FRESH,0406101200,CH FRESH,CHFRESH
0406107800,CHFOT<.5%FOQ,0406107800,CHFOT<.5%FOQ,CHFOT<5%FOQ
0406904300,CHIT-TYPX-CM,0406904300,CHIT-TYPX-CM,CHITTYPXCM
0402217300,MCC/NS>35,0402217300,MCC/NS>35,MCCNS>35
0403900200,SCFNOV45,0403900200,SCFNOV45,SCFNOV45
0403901600,SCFNOV45OQ,0403901600,SCFNOV45OQ,SCFNOV45OQ
0404902800,MLKPRONESOI,0404902800,MLKPRONESOI,MLKPRONESOI
0405203000,BUT LITE>45% OQT,0405203000,BUT LITE>45% OQT,BUTLITE>45%OQT
0403100000,Yogourt-concentrated or not-sweetened or not-flavoured or contg fruit/nuts/cocoa,0403100000,yoghurt- whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa,Yogourtconcentratedornotsweetenedornotflavouredorcontgfruitnutscocoa
0405900000,Fats and oils derived from milk- nes,0405900000,Other milk fats and oils,Fatsandoilsderivedfrommilknes
0207260000,Turkey cuts and edible offal fresh or chilled,0207260000,Turkey cuts and edible offal- fresh or chilled,Turkeycutsandedibleoffalfreshorchilled
0207250000,Turkeys whole frozen,0207250000,Turkeys- whole- frozen,Turkeyswholefrozen
0201200000,Bovine cuts bone in fresh or chilled,0201200000,Bovine cuts bone in- fresh or chilled,Bovinecutsboneinfreshorchilled
0201300000,Bovine cuts boneless fresh or chilled,0201300000,Bovine cuts boneless- fresh or chilled,Bovinecutsbonelessfreshorchilled
0202100000,Bovine carcasses and half carcasses frozen,0202100000,Bovine carcasses and half carcasses- frozen,Bovinecarcassesandhalfcarcassesfrozen
0202200000,Bovine cuts bone in frozen,0202200000,Bovine cuts bone in- frozen,Bovinecutsboneinfrozen
0202300000,Bovine cuts boneless frozen,0202300000,Bovine cuts boneless- frozen,Bovinecutsbonelessfrozen
0203110000,Swine carcasses and half carcasses fresh or chilled,0203110000,Swine carcasses and half carcasses- fresh or chilled,Swinecarcassesandhalfcarcassesfreshorchilled
0203120000,Hams shoulders and cuts thereof of swine bone in fresh or chilled,0203120000,Hams- shoulders and cuts thereof- of swine bone in- fresh or chilled,Hamsshouldersandcutsthereofofswineboneinfreshorchilled
0203190000,Swine cuts fresh or chilled nes,0203190000,Swine cuts- fresh or chilled- nes,Swinecutsfreshorchillednes
0203210000,Swine carcasses and half carcasses frozen,0203210000,C/HC-SWINE-FROZ,Swinecarcassesandhalfcarcassesfrozen
0203220000,Hams shoulders and cuts thereof of swine bone in frozen,0203220000,Hams- shoulders and cuts thereof- of swine- bone in- frozen,Hamsshouldersandcutsthereofofswineboneinfrozen
0203290000,Swine cuts frozen nes,0203290000,Swine cuts- frozen- nes,Swinecutsfrozennes
0204230000,Sheep cuts boneless fresh or chilled,0204230000,Sheep cuts- boneless- fresh or chilled,Sheepcutsbonelessfreshorchilled
0205000000,Horse ass mule or hinny meat fresh chilled or frozen,0205000000,Horse- ass- mule or hinny meat- fresh- chilled or frozen,Horseassmuleorhinnymeatfreshchilledorfrozen
0206100000,Bovine edible offal fresh or chilled,0206100000,OFF BOV-ED-F/CH,Bovineedibleoffalfreshorchilled
0206210000,Bovine tongues edible offal frozen,0206210000,Bovine tongues- edible offal- frozen,Bovinetonguesedibleoffalfrozen
0206220000,Bovine livers edible offal frozen,0206220000,Bovine livers- edible offal- frozen,Bovineliversedibleoffalfrozen
0206290000,Bovine edible offal frozen nes,0206290000,Bovine edible offal- frozen- nes,Bovineedibleoffalfrozennes
0206300000,Swine edible offal fresh or chilled,0206300000,OFL SWN-ED-F/CH,Swineedibleoffalfreshorchilled
0206410000,Swine livers edible offal frozen,0206410000,Swine livers- edible offal- frozen,Swineliversedibleoffalfrozen
0206490000,Swine edible offal frozen nes,0206490000,Swine edible offal- frozen- nes,Swineedibleoffalfrozennes
0206800000,Sheep goats asses mules or hinnies edible offal fresh or chilled,0206800000,Sheep- goat- ass- mule- hinnie offal- fresh or chille,Sheepgoatsassesmulesorhinniesedibleoffalfreshorchilled
0206900000,Sheep goats asses mules or hinnies edible offal frozen,0206900000,Sheep- goats- asses- mules or hinnies edible offal- frozen,Sheepgoatsassesmulesorhinniesedibleoffalfrozen
0207110000,Chickens and capons whole fresh or chilled,0207110000,Chickens and capons- whole- fresh or chilled,Chickensandcaponswholefreshorchilled
0207120000,Chickens and capons whole frozen,0207120000,Chickens and capons- whole- frozen,Chickensandcaponswholefrozen
0207130000,Chicken and capon cuts and edible offal fresh or chilled,0207130000,Chicken and capon cuts and edible offal- fresh or chilled,Chickenandcaponcutsandedibleoffalfreshorchilled
0207140000,Chicken and capon cuts and edible offal frozen,0207140000,Chicken and capon cuts and edible offal- frozen,Chickenandcaponcutsandedibleoffalfrozen
0406201500,CHSTILTUKQT,0406201500,CHSTILTUKQT,CHSTILTUKQT
0406204900,CHIT-TYPG/P,0406204900,CHIT-TYPG/P,CHITTYPGP
0406301200,CHPRB-V,0406301200,CHPRB-V,CHPRBV
0406301800,CHPRB-VOQ,0406301800,CHPRB-VOQ,CHPRBVOQ
0406308700,CHPR-MX<.5FOQ,0406308700,CHPR-MX<.5FOQ,CHPRMX<5FOQ
0402910600,MCC/NSNAC,0402910600,MCC/NSNAC,MCCNSNAC
0404104800,WHEY O DRD,0404104800,WHEY O DRD,WHEYODRD
0405206000,DAO SPDS QT,0405206000,DAO SPDS QT,DAOSPDSQT
0405207000,DAI SPDS OQT,0405207000,DAI SPDS OQT,DAISPDSOQT
0207140010,CKN LG QUART-FZN,0207140010,CKN LG QUART-FZN,CKNLGQUARTFZN
0207140090,CHK OTHER-FZN,0207140090,CHK OTHER-FZN,CHKOTHERFZN
0206290020,BOV OFL-FZ-KDNEY,0206290020,BOV OFL-FZ-KDNEY,BOVOFLFZKDNEY
0206220000,BOV LVRS-ED FRZE,0206220000,Bovine livers- edible offal- frozen,BOVLVRSEDFRZE
0207270090,TRKY-OTHER,0207270090,TRKY-OTHER,TRKYOTHER
0202303550,BF PRSD WO/B FRZ,0202303550,BF PRSD WO/B FRZ,BFPRSDWOBFRZ
0206100000,BOV OFL-ED-FR-CH,0206100000,OFF BOV-ED-F/CH,BOVOFLEDFRCH
0206490040,SWN OFL-FZ-HDMT,0206490040,SWN OFL-FZ-HDMT,SWNOFLFZHDMT
0206490090,SWN OFL-FZ-OTHER,0206490090,SWN OFL-FZ-OTHER,SWNOFLFZOTHER
0207140030,CHKWINGS&OTH-FZN,0207140030,CHKWINGS&OTH-FZN,CHKWINGSOTHFZN
0203294000,SWN MT- FRZ,0203294000,MT-SW-NES-XP-FZ,SWNMTFRZ
0202306000,BFWO/B- CRC-FRZ,0202306000,BFWO/B- CRC-FRZ,BFWOBCRCFRZ
0201206000,BFW/B NTPRSD F/C,0201206000,BFW/B NTPRSD F/C,BFWBNTPRSDFC
0201306000,BFWO/B NPRSD F/C,0201306000,BFWO/B NPRSD F/C,BFWOBNPRSDFC
0202100090,CARCASSES/HALF-C,0201100090,CARCASSES/HALF-C,CARCASSESHALFC
0204420000,SH MT-BN IN- FRZ,0204420000,Sheep cuts- bone in- frozen,SHMTBNINFRZ
0204500000,GT MT-FR-CH-FZ,0204500000,GTMT-FR/CH/FZN,GTMTFRCHFZ
0206290090,BOV OFL-FZ-OTHER,0206290090,BOV OFL-FZ-OTHER,BOVOFLFZOTHER
0207140025,CHK OTHER LEG-FZ,0207140025,CHK OTHER LEG-FZ,CHKOTHERLEGFZ
0210120040,BL-CT.SW-ST-DR-S,0210120040,BL-CT.SW-ST-DR-S,BLCTSWSTDRS
0210200000,BF-SLT-BR-DRD-SM,0210200000,Bovine meat- cured,BFSLTBRDRDSM
0210900000,MEAT & OFFAL- SA,0210900000,Meat and edible meat offal cured- flours- meals nes,MEATOFFALSA
0203192000,SWN MT-PRC-FR-CH,0203192000,SWN MT-PRC-FR-CH,SWNMTPRCFRCH
0207130000,CHCKN CTS FR/CH,0207130000,Chicken and capon cuts and edible offal- fresh or chilled,CHCKNCTSFRCH
0210110000,HM-SH-ST-DR-SMK,0210110000,Hams- shoulders and cuts thereof- of swine bone in- cured,HMSHSTDRSMK
0210120020,BACON,0210120020,BACON,BACON
0210190000,SWN NE-ST-DR-SM,0210190000,Swine meat- cured- nes,SWNNESTDRSM
0201303550,BF PRSD WO/B-F/C,0201303550,BF PRSD WO/B-F/C,BFPRSDWOBFC
0203121000,HM-SH-PRC-FR-CH,0203121000,HM-SH-PRC-FR-CH,HMSHPRCFRCH
0203292000,SWN MT-NE-PRC-FZ,0203292000,MT-SW-NES-PR/FZ,SWNMTNEPRCFZ
0207120040,CHCKNS-NES FRZN,0207120040,CHK-NES-NCIP-FRZ,CHCKNSNESFRZN
0204220000,SP MT-CT-BN IN F,0204220000,Sheep cuts- bone in- fresh or chilled,SPMTCTBNINF
