hs_code,type,datas_code,datas_desc,type_pure_string
402100000,Milk powder- not exceeding 1.5% fat,402100000,Milk powder- not exceeding 1.5% fat,Milkpowdernotexceeding15%fat
402210000,Milk and cream powder- unsweetened- exceeding 1.5% fat,402210000,Milk and cream powder- unsweetened- exceeding 1.5% fat,Milkandcreampowderunsweetenedexceeding15%fat
402290000,Milk and cream powder- sweetened- exceeding 1.5% fat,402290000,Milk and cream powder- sweetened- exceeding 1.5% fat,Milkandcreampowdersweetenedexceeding15%fat
402910000,Milk and cream- unsweetened- nes,402910000,Milk and cream- unsweetened- nes,Milkandcreamunsweetenednes
402990000,Milk and cream- sweetened- nes,402990000,Milk and cream- sweetened- nes,Milkandcreamsweetenednes
403900000,Buttermilk- curdled milk and cream-kephir and fermented or acid milk & cream-nes,403900000,Buttermilk- curdled milk and cream-kephir and fermented or acid milk & cream-nes,Buttermilkcurdledmilkandcreamkephirandfermentedoracidmilkcreamnes
404100000,Whey- including modified whey- whether or not concentrated or sweetened,404100000,Whey- including modified whey- whether or not concentrated or sweetened,Wheyincludingmodifiedwheywhetherornotconcentratedorsweetened
404900000,Products consisting of natural milk constituents- sweetened or not- nes,404900000,Products consisting of natural milk constituents- sweetened or not- nes,Productsconsistingofnaturalmilkconstituentssweetenedornotnes
405100000,Butter,405100000,Butter,Butter
405200000,Dairy spreads,405200000,Dairy spreads,Dairyspreads
406100000,Cheese- fresh- unripened or uncured- including whey cheese and curd,406100000,Cheese- fresh- unripened or uncured- including whey cheese and curd,Cheesefreshunripenedoruncuredincludingwheycheeseandcurd
406200000,Cheese- grated or powdered- of all kinds,0406200000,Cheese- grated or powdered- of all kinds,Cheesegratedorpowderedofallkinds
406300000,Cheese- processed- not grated or powdered,0406300000,Cheese processed- not grated or powdered,Cheeseprocessednotgratedorpowdered
406900000,Cheese- nes,406900000,Cheese- nes,Cheesenes
407000000,Eggs- bird- in shell- fresh- preserved or cooked,407000000,Eggs- bird- in shell- fresh- preserved or cooked,Eggsbirdinshellfreshpreservedorcooked
408110000,Egg yolks- dried,408110000,Egg yolks- dried,Eggyolksdried
408190000,Egg yolks- nes,408190000,Egg yolks- nes,Eggyolksnes
408910000,Eggs- bird- not in shell- dried,0408910000,Eggs- bird- not in shell- dried,Eggsbirdnotinshelldried
408990000,Eggs- bird- not in shell- nes,408990000,Eggs- bird- not in shell- nes,Eggsbirdnotinshellnes
409000000,Honey- natural,0409000000,Honey- natural,Honeynatural
410000000,Edible products of animal origin- nes,0410000000,Edible products of animal origin nes,Edibleproductsofanimaloriginnes
207240000,Turkeys whole fresh or chilled,207240000,TURKEYS-FRSH-CHL,Turkeyswholefreshorchilled
207270000,Turkey cuts and edible offal frozen,207270000,Turkey cuts and edible offal frozen,Turkeycutsandedibleoffalfrozen
207320000,Ducks geese or guinea fowls domestic whole fresh or chilled,207320000,DCKS-GSE&GNS F/C,Ducksgeeseorguineafowlsdomesticwholefreshorchilled
207330000,Ducks geese and guinea fowls domestic whole frozen,207330000,DCKS-GSE&GNS FRZ,Ducksgeeseandguineafowlsdomesticwholefrozen
207340000,Fatty livers of geese or ducks domestic fresh or chilled,207340000,LVRS-FT-GSE/DCKS,Fattyliversofgeeseorducksdomesticfreshorchilled
207350000,Ducksgeese/guinea fowl cuts & edible offal exc fatty livers fresh or chd,207350000,DCKS-GSE/GNS CTS,Ducksgeeseguineafowlcutsedibleoffalexcfattyliversfreshorchd
207360000,Duck geese or guinea fowl cuts and edible offal domestic frozen,207360000,DK/OT-CTS/OFF-FZ,Duckgeeseorguineafowlcutsandedibleoffaldomesticfrozen
208100000,Rabbit or hare meat and edible meat offal fresh chilled or frozen,208100000,RBT-HARE MT-OFFL,Rabbitorharemeatandediblemeatoffalfreshchilledorfrozen
208900000,Other meat and edible meat offal fresh chilled or frozen nes,208900000,MT&ED OL-F-CH-FZ,Othermeatandediblemeatoffalfreshchilledorfrozennes
209000000,Pig fat lean meat free and poultry fat unrenderedfreshchilledfrozen/cured,209000000,PIG&POULTRY FAT,Pigfatleanmeatfreeandpoultryfatunrenderedfreshchilledfrozencured
210110000,Hams shoulders and cuts thereof of swine bone in cured,210110000,HM-SH-ST-DR-SMK,Hamsshouldersandcutsthereofofswineboneincured
210120000,Bellies streaky and cuts thereof swine cured,210120000,Bellies streaky and cuts thereof swine cured,Belliesstreakyandcutsthereofswinecured
210190000,Swine meat cured nes,210190000,SWN NE-ST-DR-SM,Swinemeatcurednes
210200000,Bovine meat cured,210200000,BF-SLT-BR-DRD-SM,Bovinemeatcured
210900000,Meat and edible meat offal cured nes and edible meat or offal flours & meals,210900000,MEAT & OFFAL- SA,Meatandediblemeatoffalcurednesandediblemeatoroffalfloursmeals
0406101200,CH FRESH,0406101200,CH FRESH,CHFRESH
0406107800,CHFOT<.5%FOQ,0406107800,CHFOT<.5%FOQ,CHFOT<5%FOQ
0406904300,CHIT-TYPX-CM,0406904300,CHIT-TYPX-CM,CHITTYPXCM
0402217300,MCC/NS>35,0402217300,MCC/NS>35,MCCNS>35
0403900200,SCFNOV45,0403900200,SCFNOV45,SCFNOV45
0403901600,SCFNOV45OQ,0403901600,SCFNOV45OQ,SCFNOV45OQ
0404902800,MLKPRONESOI,0404902800,MLKPRONESOI,MLKPRONESOI
0405203000,BUT LITE>45% OQT,0405203000,BUT LITE>45% OQT,BUTLITE>45%OQT
403100000,Yogourt-concentrated or not-sweetened or not-flavoured or contg fruit/nuts/cocoa,403100000,Yogourt-concentrated or not-sweetened or not-flavoured or contg fruit/nuts/cocoa,Yogourtconcentratedornotsweetenedornotflavouredorcontgfruitnutscocoa
405900000,Fats and oils derived from milk- nes,405900000,Fats and oils derived from milk- nes,Fatsandoilsderivedfrommilknes
207260000,Turkey cuts and edible offal fresh or chilled,207260000,TRKY CTS FR/CH,Turkeycutsandedibleoffalfreshorchilled
207250000,Turkeys whole frozen,207250000,TURKEYS- FROZEN,Turkeyswholefrozen
201200000,Bovine cuts bone in fresh or chilled,0201200000,Bovine cuts bone in- fresh or chilled,Bovinecutsboneinfreshorchilled
201300000,Bovine cuts boneless fresh or chilled,0201300000,Bovine cuts boneless fresh or chilled,Bovinecutsbonelessfreshorchilled
202100000,Bovine carcasses and half carcasses frozen,0202100000,Bovine carcasses and half carcasses frozen,Bovinecarcassesandhalfcarcassesfrozen
202200000,Bovine cuts bone in frozen,0202200000,Bovine cuts bone in- frozen,Bovinecutsboneinfrozen
202300000,Bovine cuts boneless frozen,0202300000,Bovine cuts boneless- frozen,Bovinecutsbonelessfrozen
203110000,Swine carcasses and half carcasses fresh or chilled,0203110000,SWN CRC-FR-CH,Swinecarcassesandhalfcarcassesfreshorchilled
203120000,Hams shoulders and cuts thereof of swine bone in fresh or chilled,203120000,Hams shoulders and cuts thereof of swine bone in fresh or chilled,Hamsshouldersandcutsthereofofswineboneinfreshorchilled
203190000,Swine cuts fresh or chilled nes,0203190000,Swine cuts- fresh or chilled- nes,Swinecutsfreshorchillednes
203210000,Swine carcasses and half carcasses frozen,0203210000,SWN CARC-FZ,Swinecarcassesandhalfcarcassesfrozen
203220000,Hams shoulders and cuts thereof of swine bone in frozen,203220000,Hams shoulders and cuts thereof of swine bone in frozen,Hamsshouldersandcutsthereofofswineboneinfrozen
203290000,Swine cuts frozen nes,0203290000,Swine cuts- frozen nes,Swinecutsfrozennes
204230000,Sheep cuts boneless fresh or chilled,0204230000,SP MT-NO BN-F-C,Sheepcutsbonelessfreshorchilled
205000000,Horse ass mule or hinny meat fresh chilled or frozen,205000000,HS MT-AS- ML-HN,Horseassmuleorhinnymeatfreshchilledorfrozen
206100000,Bovine edible offal fresh or chilled,0206100000,BOV OFL-ED-FR-CH,Bovineedibleoffalfreshorchilled
206210000,Bovine tongues edible offal frozen,206210000,BOV TNGS-ED FRZ,Bovinetonguesedibleoffalfrozen
206220000,Bovine livers edible offal frozen,206220000,FROZEN EDIBLE BOVINE LIVERS,Bovineliversedibleoffalfrozen
206290000,Bovine edible offal frozen nes,206290000,Bovine edible offal frozen nes,Bovineedibleoffalfrozennes
206300000,Swine edible offal fresh or chilled,0206300000,FRESH OR CHILLED EDIBLE OFFAL OF SWINE,Swineedibleoffalfreshorchilled
206410000,Swine livers edible offal frozen,206410000,FROZEN EDIBLE LIVERS OF SWINE,Swineliversedibleoffalfrozen
206490000,Swine edible offal frozen nes,206490000,EDIBLE OFFAL OF SWINE- FROZEN (EXCL. LIVERS),Swineedibleoffalfrozennes
206800000,Sheep goats asses mules or hinnies edible offal fresh or chilled,206800000,OL SH-GT-H-AS-MH,Sheepgoatsassesmulesorhinniesedibleoffalfreshorchilled
206900000,Sheep goats asses mules or hinnies edible offal frozen,206900000,Sheep goats asses mules or hinnies edible offal frozen,Sheepgoatsassesmulesorhinniesedibleoffalfrozen
207110000,Chickens and capons whole fresh or chilled,207110000,Chickens and capons whole fresh or chilled,Chickensandcaponswholefreshorchilled
207120000,Chickens and capons whole frozen,207120000,Chickens and capons whole frozen,Chickensandcaponswholefrozen
207130000,Chicken and capon cuts and edible offal fresh or chilled,207130000,CHCKN CTS FR/CH,Chickenandcaponcutsandedibleoffalfreshorchilled
207140000,Chicken and capon cuts and edible offal frozen,207140000,Chicken and capon cuts and edible offal frozen,Chickenandcaponcutsandedibleoffalfrozen
0406201500,CHSTILTUKQT,0406201500,CHSTILTUKQT,CHSTILTUKQT
0406204900,CHIT-TYPG/P,0406204900,CHIT-TYPG/P,CHITTYPGP
0406301200,CHPRB-V,0406301200,CHPRB-V,CHPRBV
0406301800,CHPRB-VOQ,0406301800,CHPRB-VOQ,CHPRBVOQ
0406308700,CHPR-MX<.5FOQ,0406308700,CHPR-MX<.5FOQ,CHPRMX<5FOQ
0402910600,MCC/NSNAC,0402910600,MCC/NSNAC,MCCNSNAC
0404104800,WHEY O DRD,0404104800,WHEY O DRD,WHEYODRD
0405206000,DAO SPDS QT,0405206000,DAO SPDS QT,DAOSPDSQT
0405207000,DAI SPDS OQT,0405207000,DAI SPDS OQT,DAISPDSOQT
207140010,CKN LG QUART-FZN,0207140010,CKN LG QUART-FZN,CKNLGQUARTFZN
207140090,CHK OTHER-FZN,0207140090,CHK OTHER-FZN,CHKOTHERFZN
206290020,BOV OFL-FZ-KDNEY,0206290020,BOV OFL-FZ-KDNEY,BOVOFLFZKDNEY
206220000,BOV LVRS-ED FRZE,0206220000,FROZEN EDIBLE BOVINE LIVERS,BOVLVRSEDFRZE
207270090,TRKY-OTHER,0207270090,TRKY-OTHER,TRKYOTHER
202303550,BF PRSD WO/B FRZ,0202303550,BF PRSD WO/B FRZ,BFPRSDWOBFRZ
206100000,BOV OFL-ED-FR-CH,0206100000,BOV OFL-ED-FR-CH,BOVOFLEDFRCH
206490040,SWN OFL-FZ-HDMT,0206490040,SWN OFL-FZ-HDMT,SWNOFLFZHDMT
206490090,SWN OFL-FZ-OTHER,0206490090,SWN OFL-FZ-OTHER,SWNOFLFZOTHER
207140030,CHKWINGS&OTH-FZN,0207140030,CHKWINGS&OTH-FZN,CHKWINGSOTHFZN
203294000,SWN MT- FRZ,0203294000,SWN MT- FRZ,SWNMTFRZ
202306000,BFWO/B- CRC-FRZ,0202306000,BFWO/B- CRC-FRZ,BFWOBCRCFRZ
201206000,BFW/B NTPRSD F/C,0201206000,BFW/B NTPRSD F/C,BFWBNTPRSDFC
201306000,BFWO/B NPRSD F/C,0201306000,BFWO/B NPRSD F/C,BFWOBNPRSDFC
202100090,CARCASSES/HALF-C,0202100090,CARCASSES/HALF-C,CARCASSESHALFC
204420000,SH MT-BN IN- FRZ,0204420000,Sheep cuts bone in frozen,SHMTBNINFRZ
204500000,GT MT-FR-CH-FZ,0204500000,Goat meat fresh chilled or frozen,GTMTFRCHFZ
206290090,BOV OFL-FZ-OTHER,0206290090,BOV OFL-FZ-OTHER,BOVOFLFZOTHER
207140025,CHK OTHER LEG-FZ,0207140025,CHK OTHER LEG-FZ,CHKOTHERLEGFZ
210120040,BL-CT.SW-ST-DR-S,210120040,BL-CT.SW-ST-DR-S,BLCTSWSTDRS
210200000,BF-SLT-BR-DRD-SM,210200000,BF-SLT-BR-DRD-SM,BFSLTBRDRDSM
210900000,MEAT & OFFAL- SA,210900000,MEAT & OFFAL- SA,MEATOFFALSA
203192000,SWN MT-PRC-FR-CH,0203192000,SWN MT-PRC-FR-CH,SWNMTPRCFRCH
207130000,CHCKN CTS FR/CH,0207130000,CHCKN CTS FR/CH,CHCKNCTSFRCH
210110000,HM-SH-ST-DR-SMK,210110000,HM-SH-ST-DR-SMK,HMSHSTDRSMK
210120020,BACON,210120020,BACON,BACON
210190000,SWN NE-ST-DR-SM,210190000,SWN NE-ST-DR-SM,SWNNESTDRSM
201303550,BF PRSD WO/B-F/C,0201303550,BF PRSD WO/B-F/C,BFPRSDWOBFC
203121000,HM-SH-PRC-FR-CH,0203121000,HM-SH-PRC-FR-CH,HMSHPRCFRCH
203292000,SWN MT-NE-PRC-FZ,0203292000,SWN MT-NE-PRC-FZ,SWNMTNEPRCFZ
207120040,CHCKNS-NES FRZN,0207120040,CHCKNS-NES FRZN,CHCKNSNESFRZN
204220000,SP MT-CT-BN IN F,0204220000,Sheep cuts bone in fresh or chilled,SPMTCTBNINF
206300000,SWN OFL-ED-FR-CH,0206300000,FRESH OR CHILLED EDIBLE OFFAL OF SWINE,SWNOFLEDFRCH
202206000,BFW/B CRC-FRZ,0202206000,BFW/B CRC-FRZ,BFWBCRCFRZ
207110040,CHCKNS-NES FR-CH,0207110040,CHCKNS-NES FR-CH,CHCKNSNESFRCH
204230000,SP MT-NO BN-F-C,0204230000,SP MT-NO BN-F-C,SPMTNOBNFC
206800000,OL SH-GT-H-AS-MH,0206800000,OL SH-GT-H-AS-MH,OLSHGTHASMH
207140050,CHK-OFL-EXLV-FZN,0207140050,CHK-OFL-EXLV-FZN,CHKOFLEXLVFZN
206900020,SP-LM OFL-ED-FZ,0206900020,SP-LM OFL-ED-FZ,SPLMOFLEDFZ
203229000,HM/SH-X PRC-FRZ,0203229000,HM/SH-X PRC-FRZ,HMSHXPRCFRZ
204430000,SH MT-BNELESS-FZ,0204430000,Sheep cuts boneless frozen,SHMTBNELESSFZ
207240000,TURKEYS-FRSH-CHL,0207240000,TURKEYS-FRSH-CHL,TURKEYSFRSHCHL
207260000,TRKY CTS FR/CH,0207260000,TRKY CTS FR/CH,TRKYCTSFRCH
207320000,DCKS-GSE&GNS F/C,207320000,DCKS-GSE&GNS F/C,DCKSGSEGNSFC
207330000,DCKS-GSE&GNS FRZ,207330000,DCKS-GSE&GNS FRZ,DCKSGSEGNSFRZ
207350000,DCKS-GSE/GNS CTS,207350000,DCKS-GSE/GNS CTS,DCKSGSEGNSCTS
207360000,DK/OT-CTS/OFF-FZ,207360000,DK/OT-CTS/OFF-FZ,DKOTCTSOFFFZ
208900000,MT&ED OL-F-CH-FZ,208900000,MT&ED OL-F-CH-FZ,MTEDOLFCHFZ
209000000,PIG&POULTRY FAT,209000000,PIG&POULTRY FAT,PIGPOULTRYFAT
207140045,CHK-PAWS&FT-FZN,0207140045,CHK-PAWS&FT-FZN,CHKPAWSFTFZN
206490030,SWN OFL-FZ-FEET,0206490030,SWN OFL-FZ-FEET,SWNOFLFZFEET
207270030,TRKY-WING-FZN,0207270030,TRKY-WING-FZN,TRKYWINGFZN
207270010,TRKY-LEGSWBO-FZN,0207270010,TRKY-LEGSWBO-FZN,TRKYLEGSWBOFZN
207270050,TRKY-OFFALS-FZN,0207270050,TRKY-OFFALS-FZN,TRKYOFFALSFZN
206490020,SWN OFL-FZ-HEART,0206490020,SWN OFL-FZ-HEART,SWNOFLFZHEART
206490010,SWN OFL-FZ-TNGUE,0206490010,SWN OFL-FZ-TNGUE,SWNOFLFZTNGUE
207270045,TRKY-BREAST-FZN,0207270045,TRKY-BREAST-FZN,TRKYBREASTFZN
201100090,CARCASSES/HALF-C,0202100090,CARCASSES/HALF-C,CARCASSESHALFC
202100010,CRC-1/2CRC VL FZ,0202100010,CRC-1/2CRC VL FZ,CRC12CRCVLFZ
202203550,BF PRSD W/B FRZ,0202203550,BF PRSD W/B FRZ,BFPRSDWBFRZ
203194000,SWN MT-FR/CH,0203194000,SWN MT-FR/CH,SWNMTFRCH
203221000,HM-SH-PRC-FZ,0203221000,HM-SH-PRC-FZ,HMSHPRCFZ
205000000,HS MT-AS- ML-HN,205000000,HS MT-AS- ML-HN,HSMTASMLHN
206210000,BOV TNGS-ED FRZ,0206210000,BOV TNGS-ED FRZ,BOVTNGSEDFRZ
206290010,BOV OFL-FZ-HEART,0206290010,BOV OFL-FZ-HEART,BOVOFLFZHEART
207250000,TURKEYS- FROZEN,0207250000,TURKEYS- FROZEN,TURKEYSFROZEN
207270025,TRKY-MDT-NOB-FZN,0207270025,TRKY-MDT-NOB-FZN,TRKYMDTNOBFZN
203129000,HM/SH X PC-FR-CH,0203129000,HM/SH X PC-FR-CH,HMSHXPCFRCH
206290040,BOV OFL-FZ-SWTBD,0206290040,BOV OFL-FZ-SWTBD,BOVOFLFZSWTBD
207110020,CHCKNS-YNG-FRZN,0207110020,CHCKNS-YNG-FRZN,CHCKNSYNGFRZN
207120020,CHCKNS-YNG-FR/CH,0207120020,CHCKNS-YNG-FR/CH,CHCKNSYNGFRCH
204300000,LM CARC 1/2- FRZ,0204300000,Lamb carcasses and half carcasses frozen,LMCARC12FRZ
203210000,SWN CARC-FZ,0203210000,SWN CARC-FZ,SWNCARCFZ
201100010,CRC-1/2CRCVL F/C,0201100010,CRC-1/2CRCVL F/C,CRC12CRCVLFC
201203550,BF PRSDW/B FR/CH,0201203550,BF PRSDW/B FR/CH,BFPRSDWBFRCH
203110000,SWN CRC-FR-CH,0203110000,SWN CRC-FR-CH,SWNCRCFRCH
204100000,LM CARC-FR/CH,0204100000,Lamb carcasses and half carcasses fresh or chilled,LMCARCFRCH
206410000,SWN LVR-ED-FZ,0206410000,FROZEN EDIBLE LIVERS OF SWINE,SWNLVREDFZ
208100000,RBT-HARE MT-OFFL,0208100000,RBT-HARE MT-OFFL,RBTHAREMTOFFL
208200000,FRG LG-FR-CH-FRZ,208902500,Frog legs fresh chilled or frozen,FRGLGFRCHFRZ
206290030,BOV OFL-FZ-BRAIN,0206290030,BOV OFL-FZ-BRAIN,BOVOFLFZBRAIN
206490050,SWN OFL-FZ-RIND,0206490050,SWN OFL-FZ-RIND,SWNOFLFZRIND
206290050,BOV OFL-FZ-LIPS,0206290050,BOV OFL-FZ-LIPS,BOVOFLFZLIPS
206900040,OL-G-H-AS-M-H-ED,0206900040,OL-G-H-AS-M-H-ED,OLGHASMHED
204210000,SP CARC 1/2-FR/C,204210000,Sheep carcasses and half carcasses fresh or chilled,SPCARC12FRC
204410000,SH CARC 1/2- FRZ,0204410000,Sheep carcasses and half carcasses excluding lamb frozen,SHCARC12FRZ
207340000,LVRS-FT-GSE/DCKS,207340000,LVRS-FT-GSE/DCKS,LVRSFTGSEDCKS
0203110000,SWN CRC-FR-CH,0203110000,Swine carcasses and half carcasses- fresh or chilled,SWNCRCFRCH
0203121000,HM-SH-PRC-FR-CH,0203121000,HM-SH-PRC-FR-CH,HMSHPRCFRCH
0203129000,HM/SH X PC-FR-CH,0203129000,HM/SH X PC-FR-CH,HMSHXPCFRCH
0203192000,SWN MT-PRC-FR-CH,0203192000,SWN MT-PRC-FR-CH,SWNMTPRCFRCH
0203194000,SWN MT-FR/CH,0203194000,SWN MT-FR/CH,SWNMTFRCH
0203210000,SWN CARC-FZ,0203210000,C/HC-SWINE-FROZ,SWNCARCFZ
0203221000,HM-SH-PRC-FZ,0203221000,HAM-S/C-BN-P/FZ,HMSHPRCFZ
0203229000,HM/SH-X PRC-FRZ,0203229000,HAM-S/C-B-XP-FZ,HMSHXPRCFRZ
0203292000,SWN MT-NE-PRC-FZ,0203292000,MT-SW-NES-PR/FZ,SWNMTNEPRCFZ
0203294000,SWN MT- FRZ,0203294000,MT-SW-NES-XP-FZ,SWNMTFRZ
0203110000,C/HC-SWN-FR/CHLD,0203110000,Swine carcasses and half carcasses- fresh or chilled,CHCSWNFRCHLD
0203121010,HAMS-CUTS-PROC,0203121010,HAMS-CUTS-PROC,HAMSCUTSPROC
0203121020,HAMS-SHLDRS-PROC,0203121020,HAMS-SHLDRS-PROC,HAMSSHLDRSPROC
0203129010,HMS-CUT F/CH-NTP,0203129010,HMS-CUT F/CH-NTP,HMSCUTFCHNTP
0203129020,HMS-SHL F/CH-NTP,0203129020,HMS-SHL F/CH-NTP,HMSSHLFCHNTP
206412000,FROZEN EDIBLE LIVERS OF DOMESTIC SWINE,206412000,FROZEN EDIBLE LIVERS OF DOMESTIC SWINE,FROZENEDIBLELIVERSOFDOMESTICSWINE
206492000,FROZEN EDIBLE OFFAL OF DOMESTIC SWINE (EXCL. LIVERS),206492000,FROZEN EDIBLE OFFAL OF DOMESTIC SWINE (EXCL. LIVERS),FROZENEDIBLEOFFALOFDOMESTICSWINEEXCLLIVERS
206498000,FROZEN EDIBLE OFFAL OF NON-DOMESTIC SWINE (EXCL. LIVERS),206498000,FROZEN EDIBLE OFFAL OF NON-DOMESTIC SWINE (EXCL. LIVERS),FROZENEDIBLEOFFALOFNONDOMESTICSWINEEXCLLIVERS
206302000,FRESH OR CHILLED EDIBLE LIVERS OF DOMESTIC SWINE,206302000,FRESH OR CHILLED EDIBLE LIVERS OF DOMESTIC SWINE,FRESHORCHILLEDEDIBLELIVERSOFDOMESTICSWINE
206303000,FRESH OR CHILLED EDIBLE DOMESTIC SWINE OFFAL (EXCL. LIVERS),206303000,FRESH OR CHILLED EDIBLE DOMESTIC SWINE OFFAL (EXCL. LIVERS),FRESHORCHILLEDEDIBLEDOMESTICSWINEOFFALEXCLLIVERS
206220000,FROZEN EDIBLE BOVINE LIVERS,206220000,FROZEN EDIBLE BOVINE LIVERS,FROZENEDIBLEBOVINELIVERS
206308000,FRESH OR CHILLED EDIBLE NON-DOMESTIC SWINE OFFAL,206308000,FRESH OR CHILLED EDIBLE NON-DOMESTIC SWINE OFFAL,FRESHORCHILLEDEDIBLENONDOMESTICSWINEOFFAL
206418000,FROZEN EDIBLE NON-DOMESTIC SWINE LIVERS,206418000,FROZEN EDIBLE NON-DOMESTIC SWINE LIVERS,FROZENEDIBLENONDOMESTICSWINELIVERS
204300000,Lamb carcasses and half carcasses frozen,0204300000,Lamb carcasses and half carcasses frozen,Lambcarcassesandhalfcarcassesfrozen
204420000,Sheep cuts bone in frozen,0204420000,Sheep cuts bone in frozen,Sheepcutsboneinfrozen
204430000,Sheep cuts boneless frozen,0204430000,Sheep cuts boneless frozen,Sheepcutsbonelessfrozen
204100000,Lamb carcasses and half carcasses fresh or chilled,0204100000,Lamb carcasses and half carcasses fresh or chilled,Lambcarcassesandhalfcarcassesfreshorchilled
204220000,Sheep cuts bone in fresh or chilled,0204220000,Sheep cuts bone in fresh or chilled,Sheepcutsboneinfreshorchilled
210910000,Meat and edible meat offal cured and flours and meals of primates,210910000,MEAT AND EDIBLE OFFAL- SALTED- IN BRINE- DRIED OR SMOKED- AND EDIBLE FLOURS AND MEALS OF MEAT AND MEAT OFFAL- OF PRIMATES,Meatandediblemeatoffalcuredandfloursandmealsofprimates
210990000,Meat and edible meat offal salted/in brine/dried/smokedincl flours & mealsnes,210990000,MT/OFL- NES S/D,Meatandediblemeatoffalsaltedinbrinedriedsmokedinclfloursmealsnes
0406205400,CHIT-TYPG/POT,0406205400,CHIT-TYPG/POT,CHITTYPGPOT
0406205700,MXG/PB/G/R,0406205700,MXG/PB/G/R,MXGPBGR
0406906800,C/SBIMXIT-TOQ,0406906800,C/SBIMXIT-TOQ,CSBIMXITTOQ
0403904500,SCDRD<6OQ,0403904500,SCDRD<6OQ,SCDRD<6OQ
0403906100,SCDRD35-45FQT,0403906100,SCDRD35-45FQT,SCDRD3545FQT
0405900540,OMLKFAT NQT,0405900540,OMLKFAT NQT,OMLKFATNQT
0409000042,WHT HONEYNT/RT,0409000035,WHT HONEYNT/RT,WHTHONEYNTRT
0409000062,HONEYNT/RETLT,0409000056,HONEYNT/RETLT,HONEYNTRETLT
210990000,MT/OFL- NES S/D,210990002,MT/OFL- NES S/D,MTOFLNESSD
208900002,MT/OFL- NES F/C,208900002,MT/OFL- NES F/C,MTOFLNESFC
210910000,MT/OFL- PRMT S/D,210910000,MEAT AND EDIBLE OFFAL- SALTED- IN BRINE- DRIED OR SMOKED- AND EDIBLE FLOURS AND MEALS OF MEAT AND MEAT OFFAL- OF PRIMATES,MTOFLPRMTSD
208300000,MT/OFL- PRMT F/C,208300000,Meat and edible meat offal of primates fresh chilled or frozen,MTOFLPRMTFC
210910000,MEAT AND EDIBLE OFFAL- SALTED- IN BRINE- DRIED OR SMOKED- AND EDIBLE FLOURS AND MEALS OF MEAT AND MEAT OFFAL- OF PRIMATES,210910000,MEAT AND EDIBLE OFFAL- SALTED- IN BRINE- DRIED OR SMOKED- AND EDIBLE FLOURS AND MEALS OF MEAT AND MEAT OFFAL- OF PRIMATES,MEATANDEDIBLEOFFALSALTEDINBRINEDRIEDORSMOKEDANDEDIBLEFLOURSANDMEALSOFMEATANDMEATOFFALOFPRIMATES
208909500,"MEAT AND EDIBLE OFFAL- FRESH- CHILLED OR FROZEN (EXCL. BOVINE ANIMALS- SWINE- SHEEP- GOATS- HORSES- ASSES- MULES- HINNIES- POULTRY ""FOWLS OF THE SPECIES GALLUS DOMESTICUS- DUCKS- GEESE- TURKEYS- GUINEA FOWLS""- RABBITS- HARES- PRIMATES- WHALES- DOLPHINS AND PURPOISES ""MAMMALS OF THE ORDER CETACEA""- MANATEES AND DUGONGS ""MAMMALS OF THE ORDER SIRENIA""- REPTILES- PIGEONS- GAME- SEAL MEAT- REINDEER AND FROGS' LEGS)",208909500,MT/OFL-NES F/C/O,MEATANDEDIBLEOFFALFRESHCHILLEDORFROZENEXCLBOVINEANIMALSSWINESHEEPGOATSHORSESASSESMULESHINNIESPOULTRYFOWLSOFTHESPECIESGALLUSDOMESTICUSDUCKSGEESETURKEYSGUINEAFOWLSRABBITSHARESPRIMATESWHALESDOLPHINSANDPURPOISESMAMMALSOFTHEORDERCETACEAMANATEESANDDUGONGSMAMMALSOFTHEORDERSIRENIAREPTILESPIGEONSGAMESEALMEATREINDEERANDFROGSLEGS
210992900,BONELESS MEAT OF SHEEP AND GOATS- SALTED- IN BRINE- DRIED OR SMOKED,210992900,BONELESS MEAT OF SHEEP AND GOATS- SALTED- IN BRINE- DRIED OR SMOKED,BONELESSMEATOFSHEEPANDGOATSSALTEDINBRINEDRIEDORSMOKED
