hs_code,type,datas_code,datas_desc,type_pure_string
0202300000,Bovine cuts boneless- frozen,202300000,Bovine cuts boneless- frozen,Bovinecutsbonelessfrozen
0203120000,Swine hams- shoulders & cuts bone in- fresh or chille,203120000,Hams- shoulders and cuts thereof- of swine bone in- fresh or chilled,Swinehamsshoulderscutsboneinfreshorchille
0203190000,Swine cuts- fresh or chilled- nes,203190000,Swine cuts- fresh or chilled- nes,Swinecutsfreshorchillednes
0202200000,Bovine cuts bone in- frozen,202200000,Bovine cuts bone in- frozen,Bovinecutsboneinfrozen
0201300000,Bovine cuts boneless- fresh or chilled,201300000,FRESH OR CHILLED BOVINE MEAT- BONELESS,Bovinecutsbonelessfreshorchilled
0207130000,Fowls- cuts & offal- fre,207130000,Chicken and capon cuts and edible offal- fresh or chilled,Fowlscutsoffalfre
0201100000,Bovine carcasses and half carcasses- fresh or chilled,201100000,CARCASES OR HALF-CARCASES OF BOVINE ANIMALS- FRESH OR CHILLED,Bovinecarcassesandhalfcarcassesfreshorchilled
0201200000,Bovine cuts bone in- fresh or chilled,201200000,Bovine cuts bone in- fresh or chilled,Bovinecutsboneinfreshorchilled
0202100000,Bovine carcasses and half carcasses- frozen,202100000,FROZEN BOVINE CARCASES AND HALF-CARCASES,Bovinecarcassesandhalfcarcassesfrozen
0203110000,Swine carcasses and half carcasses- fresh or chilled,203110000,Swine carcasses and half carcasses- fresh or chilled,Swinecarcassesandhalfcarcassesfreshorchilled
0203210000,Swine carcasses and half carcasses- frozen,203210000,C/HC-SWINE-FROZ,Swinecarcassesandhalfcarcassesfrozen
0203220000,Hams- shoulders and cuts- of swine- bone in- frozen,203220000,Hams- shoulders and cuts thereof- of swine- bone in- frozen,Hamsshouldersandcutsofswineboneinfrozen
0203290000,Swine cuts- frozen nes,203290000,Swine cuts- frozen- nes,Swinecutsfrozennes
0204100000,Lamb carcasses and half carcasses- fresh or chilled,204100000,FRESH OR CHILLED LAMB CARCASES AND HALF-CARCASES,Lambcarcassesandhalfcarcassesfreshorchilled
0204210000,Sheep carcasses and half carcasses- fresh or chilled,204210000,FRESH OR CHILLED SHEEP CARCASES AND HALF-CARCASES (EXCL. LAMBS),Sheepcarcassesandhalfcarcassesfreshorchilled
0204220000,Sheep cuts- bone in- fresh or chilled,204220000,Sheep cuts- bone in- fresh or chilled,Sheepcutsboneinfreshorchilled
0204230000,Sheep cuts- boneless- fresh or chilled,204230000,FRESH OR CHILLED BONELESS CUTS OF SHEEP,Sheepcutsbonelessfreshorchilled
0204300000,Lamb carcasses and half carcasses- frozen,204300000,FROZEN LAMB CARCASES AND HALF-CARCASES,Lambcarcassesandhalfcarcassesfrozen
0204410000,Sheep carcasses and half carcasses- frozen,204410000,FROZEN SHEEP CARCASES AND HALF-CARCASES (EXCL. LAMBS),Sheepcarcassesandhalfcarcassesfrozen
0204420000,Sheep cuts- bone in- frozen,204420000,Sheep cuts- bone in- frozen,Sheepcutsboneinfrozen
0204430000,Sheep cuts- boneless- frozen,204430000,Sheep cuts- boneless- frozen,Sheepcutsbonelessfrozen
0204500000,Goat meat- fresh- chilled or frozen,204500000,GTMT-FR/CH/FZN,Goatmeatfreshchilledorfrozen
0205000000,Horse- ass- mule- hinny meat- fresh- chilled or froze,205000000,Horse- ass- mule or hinny meat- fresh- chilled or frozen,Horseassmulehinnymeatfreshchilledorfroze
0206100000,Bovine edible offal- fresh or chilled,206100000,OFF BOV-ED-F/CH,Bovineedibleoffalfreshorchilled
0206210000,Bovine tongues- frozen,206210000,FROZEN EDIBLE BOVINE TONGUES,Bovinetonguesfrozen
0206220000,Bovine livers- frozen,206220000,FROZEN EDIBLE BOVINE LIVERS,Bovineliversfrozen
0206290000,Bovine edible offal- frozen except livers and tongues,206290000,OF BV-ED-NES-FZ,Bovineedibleoffalfrozenexceptliversandtongues
0206300000,Swine edible offal- fresh or chilled,206300000,FRESH OR CHILLED EDIBLE OFFAL OF SWINE,Swineedibleoffalfreshorchilled
0206410000,Swine livers- frozen,206410000,FROZEN EDIBLE LIVERS OF SWINE,Swineliversfrozen
0206490000,Swine edible offal- frozen except livers,206490000,EDIBLE OFFAL OF SWINE- FROZEN (EXCL. LIVERS),Swineedibleoffalfrozenexceptlivers
0206800000,Sheep- goat- ass- mule- hinnie offal- fresh or chille,206800000,Sheep- goat- ass- mule- hinnie offal- fresh or chille,Sheepgoatassmulehinnieoffalfreshorchille
0206900000,Sheep- goat- ass- mule- hinnie edible offal- frozen,206900000,Sheep- goats- asses- mules or hinnies edible offal- frozen,Sheepgoatassmulehinnieedibleoffalfrozen
0207110000,Fowls- domestic- not cut,207110000,Chickens and capons- whole- fresh or chilled,Fowlsdomesticnotcut
0207120000,Fowls- domestic- not cut,207110000,Chickens and capons- whole- frozen,Fowlsdomesticnotcut
0207140000,Fowls- cuts & offal- fro,207140000,Chicken and capon cuts and edible offal- frozen,Fowlscutsoffalfro
0207250000,Turkeys- not cut- frozen,207250000,Turkeys- whole- frozen,Turkeysnotcutfrozen
0207260000,Turkey cuts & offal fres,207260000,Turkey cuts and edible offal- fresh or chilled,Turkeycutsoffalfres
0207270000,Turkey cuts & offal froz,207270000,Turkey- cuts and edible offal- frozen,Turkeycutsoffalfroz
0207320000,Ducks- geese- not cut fr,0207320000,Ducks- geese- not cut fr,Ducksgeesenotcutfr
0207330000,Ducks- geese- not cut fz,207330000,Ducks- geese- not cut fz,Ducksgeesenotcutfz
0207340000,Fatty livers of geese or,207340000,Fatty livers of geese or,Fattyliversofgeeseor
0207350000,Poultry cuts&offal- fres,207350000,Poultry cuts&offal- fres,Poultrycutsoffalfres
0207360000,Poultry cuts&offal- froz,207360000,Poultry cuts&offal- froz,Poultrycutsoffalfroz
0208100000,Rabbit or hare meat- offal- fresh- chilled or frozen,208100000,Rabbit or hare- meat and edible meat offal- fresh- chilled or frozen,Rabbitorharemeatoffalfreshchilledorfrozen
0208900000,Meat and edible offal nes fresh- chilled or frozen,208900000,Other meat and edible meat offal- fresh- chilled or frozen- nes,Meatandedibleoffalnesfreshchilledorfrozen
0209000000,Pig and poultry fat- unrendered,209000000,Pig and poultry fat- unrendered,Pigandpoultryfatunrendered
0210110000,Hams and shoulders- swine- salted- dried or smoked,210110000,Hams- shoulders and cuts thereof- of swine bone in- cured,Hamsandshouldersswinesalteddriedorsmoked
0210120000,Bellies (streaky) of swine- salted- dried or smoked,210120000,Bellies- streaky and cuts thereof- swine cured,Belliesstreakyofswinesalteddriedorsmoked
0210190000,Swine meat- salted/dried/smoked not ham/shoulder/bell,210190000,Swine meat- cured- nes,Swinemeatsalteddriedsmokednothamshoulderbell
0210200000,Bovine meat salted- dried or smoked,210200000,Bovine meat- cured,Bovinemeatsalteddriedorsmoked
0210900000,Meat and edible meat offal cured- flours- meals nes,0210900000,Meat and edible meat offal cured- flours- meals nes,Meatandediblemeatoffalcuredfloursmealsnes
0210990000,Meat & edible meat offal- n.e.s.- salted/in brine/dried/smoked- incl. edibl ...,210990000,Meat and edible meat offal- salted/in brine/dried/smoked-incl flours & meals-nes,Meatediblemeatoffalnessaltedinbrinedriedsmokedincledibl
0208500000,Meat & edible offal of reptiles- incl. snakes & turtles- fresh/chilled/froz ...,208500000,"FRESH- CHILLED OR FROZEN MEAT AND EDIBLE OFFAL OF REPTILES ""E.G. SNAKES- TURTLES- CROCODILES""",Meatedibleoffalofreptilesinclsnakesturtlesfreshchilledfroz
0210930000,Meat & edible meat offal of reptiles- incl. snakes & turtles- salted/in bri ...,210930000,"MEAT AND EDIBLE OFFAL- SALTED- IN BRINE- DRIED OR SMOKED- AND EDIBLE FLOURS AND MEALS OF MEAT AND MEAT OFFAL- OF REPTILES ""E.G. SNAKES- TURTLES- ALLIGATORS""",Meatediblemeatoffalofreptilesinclsnakesturtlessaltedinbri
0207240000,Turkeys- not cut- fresh,207240000,Turkeys- whole- fresh or chilled,Turkeysnotcutfresh
0208400000,Meat & edible offal of whales- dolphins & porpoises (order Cetacea); of man ...,208400000,Meat & edbl meat offalof whaledolphinmanateedugongsealetcfr/chd/frznes,MeatedibleoffalofwhalesdolphinsporpoisesorderCetaceaofman
0209100000,Pig fat- free of lean meat- and poultry fat- not rendered or otherwise extracted- fresh- chilled- frozen- salted- in brine- dried or smoked -Of pigs,209100000,Pig fat-lean meat free-n rendered or o/w extrc-fr/chd/frz/sa/in brine/dr/smoked,PigfatfreeofleanmeatandpoultryfatnotrenderedorotherwiseextractedfreshchilledfrozensaltedinbrinedriedorsmokedOfpigs
0210910000,Meat & edible meat offal of primates- salted/in brine/dried/smoked- incl. e ...,0210910000,MEAT AND EDIBLE OFFAL- SALTED- IN BRINE- DRIED OR SMOKED- AND EDIBLE FLOURS AND MEALS OF MEAT AND MEAT OFFAL- OF PRIMATES,Meatediblemeatoffalofprimatessaltedinbrinedriedsmokedincle
0207420000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of ducks : -- Not cut in pieces- frozen,207420000,Meat and edible offal- of domestic ducks- not cut in pieces- frozen,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfducksNotcutinpiecesfrozen
0207550000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of geese :  -- Other- frozen,207550000,GEESE MT/OFL FRZ,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfgeeseOtherfrozen
0207600000,Meat and edible offal- of the poultry of heading 01.05- fresh- chilled or frozen - Of guinea fowls,207600000,Meat and edible offal- of domestic guinea fowls- fresh- chilled or frozen,Meatandedibleoffalofthepoultryofheading0105freshchilledorfrozenOfguineafowls
0209900000,Pig fat- free of lean meat- and poultry fat- not rendered or otherwise extracted- fresh- chilled- frozen- salted- in brine- dried or smoked -Other,209900000,POULTRY FAT- NOT RENDERED OR OTHERWISE EXTRACTED- FRESH- CHILLED- FROZEN- SALTED- IN BRINE- DRIED OR SMOKED,PigfatfreeofleanmeatandpoultryfatnotrenderedorotherwiseextractedfreshchilledfrozensaltedinbrinedriedorsmokedOther
0208200000,Frog legs- fresh- chilled or frozen,0208200000,Frog legs- fresh- chilled or frozen,Froglegsfreshchilledorfrozen
3501100000,Casein,3501100000,Casein,Casein
3501900000,Casein glues- caseinates and other casein derivatives,3501900000,Casein glues- caseinates and other casein derivatives,Caseingluescaseinatesandothercaseinderivatives
3501906000,CSNTS & CASEIN D,3501906000,CSNT/OCNT-CA/GL,CSNTSCASEIND
3501902000,CASEIN GLUES,3501902000,CASEIN GLUES,CASEINGLUES
3501105000,CASENXMPCNESOI,3501105000,CASEIN FOR INDUSTRIAL USES (EXCL. THE MANUFACTURE OF FOODSTUFFS OR FODDER AND ARTIFICIAL TEXTILE FIBRES),CASENXMPCNESOI
3501906000,CSNT/OCNT-CA/GL,3501906000,CSNT/OCNT-CA/GL,CSNTOCNTCAGL
3501101000,MLK PROT CNCNTRT,3501101000,CASEIN FOR THE MANUFACTURE OF ARTIFICIAL TEXTILE FIBRES,MLKPROTCNCNTRT
0401101000,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 1%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,0401101000,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 1%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<1%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
0401109000,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 1%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),0401109000,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 1%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<1%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
0401201100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 3% BUT > 1%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,0401201100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 3% BUT > 1%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<3%BUT>1%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
0401201900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 3% BUT > 1%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),0401201900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 3% BUT > 1%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<3%BUT>1%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
0401209900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 3% BUT <= 6%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),0401209900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 3% BUT <= 6%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>3%BUT<6%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
0401301900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 6%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),0401301900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF <= 21% BUT > 6%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF<21%BUT>6%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
0401303100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,0401503100,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- IN IMMEDIATE PACKINGS OF <= 2 L- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER,MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>21%BUT<45%INIMMEDIATEPACKINGSOF<2LNOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTER
0401303900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),0401503900,MILK AND CREAM OF A FAT CONTENT BY WEIGHT OF > 21% BUT <= 45%- NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER (EXCL. IN IMMEDIATE PACKINGS OF <= 2 L),MILKANDCREAMOFAFATCONTENTBYWEIGHTOF>21%BUT<45%NOTCONCENTRATEDNORCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEREXCLINIMMEDIATEPACKINGSOF<2L
0402101100,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 1-5%- UNSWEETENED- IN IMMEDIATE PACKINGS OF <= 2-5 KG,0402101100,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 1-5%- UNSWEETENED- IN IMMEDIATE PACKINGS OF <= 2-5 KG,MILKANDCREAMINSOLIDFORMSOFAFATCONTENTBYWEIGHTOF<15%UNSWEETENEDINIMMEDIATEPACKINGSOF<25KG
0402101900,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 1-5%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG,0402101900,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 1-5%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG,MILKANDCREAMINSOLIDFORMSOFAFATCONTENTBYWEIGHTOF<15%UNSWEETENEDINIMMEDIATEPACKINGSOF>25KG
0402211100,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF > 1-5% BUT < 27%- UNSWEETENED- IN IMMEDIATE PACKINGS OF <= 2-5 KG,0402211100,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF > 1-5% BUT < 27%- UNSWEETENED- IN IMMEDIATE PACKINGS OF <= 2-5 KG,MILKANDCREAMINSOLIDFORMSOFAFATCONTENTBYWEIGHTOF>15%BUT<27%UNSWEETENEDINIMMEDIATEPACKINGSOF<25KG
0402211900,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF > 11% BUT <= 27%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG OR PUT UP OTHERWISE,0402211900,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF > 11% BUT <= 27%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG OR PUT UP OTHERWISE,MILKANDCREAMINSOLIDFORMSOFAFATCONTENTBYWEIGHTOF>11%BUT<27%UNSWEETENEDINIMMEDIATEPACKINGSOF>25KGORPUTUPOTHERWISE
0402219100,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF > 27%- UNSWEETENED- IN IMMEDIATE PACKINGS OF <= 2-5 KG,0402219100,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF > 27%- UNSWEETENED- IN IMMEDIATE PACKINGS OF <= 2-5 KG,MILKANDCREAMINSOLIDFORMSOFAFATCONTENTBYWEIGHTOF>27%UNSWEETENEDINIMMEDIATEPACKINGSOF<25KG
0402291900,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 27% BUT > 1-5%- SWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG,0402291900,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF <= 27% BUT > 1-5%- SWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG,MILKANDCREAMINSOLIDFORMSOFAFATCONTENTBYWEIGHTOF<27%BUT>15%SWEETENEDINIMMEDIATEPACKINGSOF>25KG
0402299900,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF > 27%- SWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG,0402299900,MILK AND CREAM IN SOLID FORMS- OF A FAT CONTENT BY WEIGHT OF > 27%- SWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG,MILKANDCREAMINSOLIDFORMSOFAFATCONTENTBYWEIGHTOF>27%SWEETENEDINIMMEDIATEPACKINGSOF>25KG
0402911000,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF <= 8%- UNSWEETENED (EXCL. IN SOLID FORMS),0402911000,MCC/NSACQT,MILKANDCREAMCONCENTRATEDOFAFATCONTENTBYWEIGHTOF<8%UNSWEETENEDEXCLINSOLIDFORMS
0402913000,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF > 8% BUT <= 10%- UNSWEETENED (EXCL. IN SOLID FORMS),0402913000,MCC/NSNACQT,MILKANDCREAMCONCENTRATEDOFAFATCONTENTBYWEIGHTOF>8%BUT<10%UNSWEETENEDEXCLINSOLIDFORMS
0402919900,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF > 45%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG (EXCL. IN SOLID FORMS),0402919900,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF > 45%- UNSWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG (EXCL. IN SOLID FORMS),MILKANDCREAMCONCENTRATEDOFAFATCONTENTBYWEIGHTOF>45%UNSWEETENEDINIMMEDIATEPACKINGSOF>25KGEXCLINSOLIDFORMS
0402991000,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF <= 9-5%- SWEETENED (EXCL. IN SOLID FORMS),0402991000,MKCDNSWACQT,MILKANDCREAMCONCENTRATEDOFAFATCONTENTBYWEIGHTOF<95%SWEETENEDEXCLINSOLIDFORMS
0402993100,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF > 9-5% BUT <= 45%- SWEETENED- IN IMMEDIATE PACKINGS OF <= 2-5 KG (EXCL. IN SOLID FORMS),0402993100,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF > 9-5% BUT <= 45%- SWEETENED- IN IMMEDIATE PACKINGS OF <= 2-5 KG (EXCL. IN SOLID FORMS),MILKANDCREAMCONCENTRATEDOFAFATCONTENTBYWEIGHTOF>95%BUT<45%SWEETENEDINIMMEDIATEPACKINGSOF<25KGEXCLINSOLIDFORMS
0402999900,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF > 45%- SWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG (EXCL. IN SOLID FORMS),0402999900,MILK AND CREAM- CONCENTRATED- OF A FAT CONTENT BY WEIGHT OF > 45%- SWEETENED- IN IMMEDIATE PACKINGS OF > 2-5 KG (EXCL. IN SOLID FORMS),MILKANDCREAMCONCENTRATEDOFAFATCONTENTBYWEIGHTOF>45%SWEETENEDINIMMEDIATEPACKINGSOF>25KGEXCLINSOLIDFORMS
0403101100,YOGURT (EXCL. FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER)- OF A FAT CONTENT BY WEIGHT <= 3-0%,0403101100,YOGURT (EXCL. FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER)- OF A FAT CONTENT BY WEIGHT <= 3-0%,YOGURTEXCLFLAVOUREDORWITHADDEDFRUITNUTSORCOCOANOTCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEROFAFATCONTENTBYWEIGHT<30%
0403101300,YOGURT (EXCL. FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER)- OF A FAT CONTENT BY WEIGHT > 3-0% BUT <= 6-0%,0403101300,YOGURT (EXCL. FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER)- OF A FAT CONTENT BY WEIGHT > 3-0% BUT <= 6-0%,YOGURTEXCLFLAVOUREDORWITHADDEDFRUITNUTSORCOCOANOTCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEROFAFATCONTENTBYWEIGHT>30%BUT<60%
0403101900,YOGURT (EXCL. FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER)- OF A FAT CONTENT BY WEIGHT > 6-0%,0403101900,YOGURT (EXCL. FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER)- OF A FAT CONTENT BY WEIGHT > 6-0%,YOGURTEXCLFLAVOUREDORWITHADDEDFRUITNUTSORCOCOANOTCONTAININGADDEDSUGAROROTHERSWEETENINGMATTEROFAFATCONTENTBYWEIGHT>60%
0403103300,YOGURT (EXCL. FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA)- WITH ADDED SUGAR OR OTHER SWEETENING MATTER- OF A FAT CONTENT BY WEIGHT > 3-0% BUT <= 6-0%,0403103300,YOGURT (EXCL. FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA)- WITH ADDED SUGAR OR OTHER SWEETENING MATTER- OF A FAT CONTENT BY WEIGHT > 3-0% BUT <= 6-0%,YOGURTEXCLFLAVOUREDORWITHADDEDFRUITNUTSORCOCOAWITHADDEDSUGAROROTHERSWEETENINGMATTEROFAFATCONTENTBYWEIGHT>30%BUT<60%
0403103900,YOGURT (EXCL. FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA)- WITH ADDED SUGAR OR OTHER SWEETENING MATTER- OF A FAT CONTENT- BY WEIGHT- OF > 6-0%,0403103900,YOGURT (EXCL. FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA)- WITH ADDED SUGAR OR OTHER SWEETENING MATTER- OF A FAT CONTENT- BY WEIGHT- OF > 6-0%,YOGURTEXCLFLAVOUREDORWITHADDEDFRUITNUTSORCOCOAWITHADDEDSUGAROROTHERSWEETENINGMATTEROFAFATCONTENTBYWEIGHTOF>60%
0403105900,YOGURT- WHETHER OR NOT CONCENTRATED- FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- SWEETENED- IN SOLID FORMS- OF A MILKFAT CONTENT BY WEIGHT OF > 27%,0403105900,YOGURT- WHETHER OR NOT CONCENTRATED- FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA- SWEETENED- IN SOLID FORMS- OF A MILKFAT CONTENT BY WEIGHT OF > 27%,YOGURTWHETHERORNOTCONCENTRATEDFLAVOUREDORWITHADDEDFRUITNUTSORCOCOASWEETENEDINSOLIDFORMSOFAMILKFATCONTENTBYWEIGHTOF>27%
0403901300,BUTTERMILK- CURDLED MILK AND CREAM- KEPHIR AND OTHER FERMENTED OR ACIDIFIED MILK AND CREAM IN SOLID FORMS- UNSWEETENED- WITH A FAT CONTENT BY WEIGHT OF > 1-5% BUT <= 27% (EXCL. YOGURT- FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA),0403901300,BUTTERMILK- CURDLED MILK AND CREAM- KEPHIR AND OTHER FERMENTED OR ACIDIFIED MILK AND CREAM IN SOLID FORMS- UNSWEETENED- WITH A FAT CONTENT BY WEIGHT OF > 1-5% BUT <= 27% (EXCL. YOGURT- FLAVOURED OR WITH ADDED FRUIT- NUTS OR COCOA),BUTTERMILKCURDLEDMILKANDCREAMKEPHIRANDOTHERFERMENTEDORACIDIFIEDMILKANDCREAMINSOLIDFORMSUNSWEETENEDWITHAFATCONTENTBYWEIGHTOF>15%BUT<27%EXCLYOGURTFLAVOUREDORWITHADDEDFRUITNUTSORCOCOA
